"ID","2004_FT","2004_PT","2005_FT","2005_PT","2006_FT","2006_PT","2007_FT","2007_PT","2008_FT","2008_PT","2009_FT","2009_PT","2010_FT","2010_PT","2011_FT","2011_PT","2012_FT","2012_PT","2013_FT","2013_PT","2014_FT","2014_PT","2015_FT","2015_PT","2016_FT","2016_PT","2017_FT","2017_PT","2018_FT","2018_PT","2019_FT","2019_PT","2020_FT","2020_PT","2021_FT","2021_PT","2022_FT","2022_PT","2023_FT","2023_PT","2024_FT","2024_PT"
117715,61,30,46,27,45,33,43,27,54,28,52,27,55,27,49,34,58,35,60,37,58,36,52,35,59,37,64,37,59,31,56,28,52,23,65,23,65,25,67,31,52,21
117724,63,32,71,30,57,26,61,25,65,30,55,24,57,28,60,31,60,32,64,37,60,36,63,33,65,35,58,34,61,31,63,31,56,26,61,27,69,32,70,37,65,32
117788,65,41,65,39,63,39,65,33,67,39,62,34,61,35,67,38,62,37,61,38,63,38,65,37,65,35,64,35,64,35,65,29,60,33,56,24,63,25,65,34,67,27
117894,62,36,54,42,62,43,64,42,66,37,45,24,67,38,72,40,70,47,72,52,77,53,72,50,74,53,72,57,77,57,73,51,71,45,72,44,71,49,75,47,74,46
118347,61,39,63,33,58,36,59,32,42,26,40,22,65,39,65,33,62,42,71,35,65,42,70,44,68,34,72,42,80,45,72,40,71,43,69,41,73,44,68,44,71,51
118684,55,35,62,31,61,34,58,34,58,33,37,22,58,29,64,27,64,42,66,35,58,31,57,36,62,44,67,33,68,34,68,30,52,23,71,28,50,28,42,25,63,32
118718,68,31,60,31,64,43,35,26,65,27,45,19,68,41,69,38,72,49,74,46,73,47,69,48,70,50,71,45,67,34,68,38,61,35,59,30,69,32,63,32,63,33
118772,62,30,50,30,54,26,28,31,46,26,31,17,45,25,54,25,58,26,50,28,50,32,54,30,54,30,51,30,59,31,58,26,50,27,51,33,57,26,51,26,55,27
118930,69,41,70,35,67,38,64,40,63,31,73,33,64,33,69,36,70,35,70,32,69,38,71,39,70,38,67,36,72,49,76,34,73,39,79,42,68,42,79,39,73,30
119067,65,39,56,34,43,32,64,41,69,26,48,18,68,25,64,29,66,26,66,24,70,14,69,36,69,28,70,39,69,41,70,43,67,27,68,36,67,37,71,45,68,35
119164,75,55,75,55,71,55,74,51,75,54,78,54,75,56,79,58,79,60,79,59,80,63,79,61,78,62,79,59,80,61,80,61,79,53,76,46,82,54,78,60,77,54
119216,67,41,59,39,64,39,65,42,65,42,43,28,63,44,68,52,66,55,70,55,68,54,71,49,69,55,69,51,68,50,63,43,65,39,67,46,64,32,71,48,63,40
119331,82,49,69,36,62,39,70,43,68,38,50,27,72,33,77,47,72,47,76,52,75,52,74,48,79,46,75,52,76,54,77,48,71,34,72,37,74,42,72,43,72,51
119605,100,65,100,68,100,66,100,66,60,63,80,27,79,42,76,29,58,47,77,19,60,32,64,33,75,51,57,41,50,24,50,62,45,54,100,57,64,26,54,33,53,29
120290,75,41,70,44,74,47,73,43,74,36,53,23,77,29,77,30,78,40,77,42,77,39,80,22,79,26,85,26,80,46,83,56,81,49,82,36,77,39,78,34,74,32
120342,73,52,73,49,71,49,73,52,65,38,49,29,75,52,77,53,78,56,77,62,76,56,75,51,73,52,74,54,76,51,75,50,73,41,72,48,70,46,73,47,74,51
120421,64,43,62,32,67,39,67,34,69,40,53,26,64,34,72,39,66,41,69,38,73,42,73,44,73,48,69,50,73,43,72,42,66,42,71,38,71,39,75,41,76,39
120953,58,43,54,47,46,38,38,35,57,17,34,9,58,25,51,18,57,25,56,17,53,22,47,26,69,20,61,27,60,28,60,30,44,31,51,44,59,44,72,20,52,23
120971,67,45,67,43,69,38,69,38,69,35,46,22,69,40,66,42,72,45,73,47,71,49,72,45,72,46,71,47,70,40,67,42,67,35,66,38,66,43,71,48,70,39
121044,75,53,71,49,74,50,73,51,74,51,48,35,79,60,79,58,80,59,64,60,61,55,78,55,78,53,74,55,79,53,79,55,76,47,73,45,78,46,77,47,76,43
121363,71,42,61,41,43,39,57,37,66,33,66,38,71,36,70,44,70,37,68,42,70,47,70,41,72,40,69,45,72,49,71,44,61,33,62,32,68,29,67,35,51,12
121707,58,40,57,40,55,36,58,44,63,36,56,35,54,34,52,36,45,49,41,33,58,46,49,35,54,42,55,39,55,44,52,37,51,31,57,32,67,45,65,40,56,39
121901,67,48,66,48,67,47,67,46,72,44,49,29,48,30,67,49,71,50,67,50,68,49,70,49,71,47,71,52,67,49,70,47,70,41,64,39,69,43,71,46,70,45
122180,67,32,65,37,65,37,63,30,65,23,44,15,66,24,67,26,70,28,69,27,70,28,67,23,64,24,65,25,69,23,66,20,63,24,68,27,70,28,70,39,69,39
122205,76,52,74,51,75,47,73,51,75,42,51,31,75,43,76,43,76,48,73,46,77,50,75,50,76,49,77,49,75,45,76,49,75,42,71,42,74,44,75,44,77,39
122339,56,30,52,22,53,19,59,18,57,19,40,11,62,35,60,36,63,38,67,39,69,39,66,37,64,40,66,38,68,38,66,33,64,33,60,35,63,34,66,34,61,36
122384,64,26,61,34,59,33,63,37,66,26,44,18,71,34,69,33,70,35,68,40,70,40,70,46,69,45,73,44,74,39,73,42,74,38,74,40,70,40,73,41,72,47
122409,84,66,83,75,82,68,83,67,81,65,81,65,86,71,89,81,89,81,88,75,88,79,89,81,89,77,89,67,89,80,89,82,89,81,90,70,89,58,90,73,91,79
122597,80,64,81,55,77,54,77,43,75,53,75,45,77,51,81,45,80,49,82,35,84,39,82,42,80,53,81,52,80,48,80,45,82,49,85,51,85,52,84,51,83,54
122658,72,47,73,49,70,45,73,48,73,45,74,46,76,50,78,51,74,52,77,60,77,57,79,57,78,52,79,58,75,55,72,52,66,49,69,43,70,52,70,49,68,45
122746,57,32,64,31,60,41,63,33,61,30,39,21,59,31,59,28,59,36,62,38,61,41,56,37,59,40,65,43,62,28,63,26,58,28,64,32,68,36,63,35,65,29
122755,82,68,82,53,80,58,80,62,80,61,81,58,85,66,87,77,83,67,88,55,87,74,86,73,87,72,87,71,83,77,87,66,86,68,89,64,85,56,86,55,87,62
122791,67,32,64,35,67,38,66,40,67,35,43,23,69,36,73,35,74,39,69,43,72,47,72,51,73,48,70,50,71,42,70,37,70,40,78,50,81,53,77,55,73,48
122889,62,46,61,47,60,50,61,51,66,42,64,40,64,37,62,42,58,40,60,41,50,43,53,39,57,42,60,51,63,53,64,56,63,49,69,46,68,46,61,36,65,51
123013,65,40,68,40,70,42,71,43,77,36,74,34,75,45,74,45,74,45,74,49,75,50,72,46,73,43,72,46,77,47,75,44,68,35,70,38,66,41,75,45,72,48
123217,63,30,66,33,59,33,64,32,68,33,45,21,64,37,67,39,68,46,66,41,70,48,68,51,67,48,67,43,66,42,72,46,67,45,64,44,69,51,70,45,71,53
123341,69,49,72,50,69,47,67,44,71,42,49,28,72,49,72,47,72,52,72,57,67,55,69,49,70,51,72,53,72,51,69,45,69,37,65,41,69,41,69,44,72,46
123484,48,26,54,8,46,16,51,22,58,20,22,20,57,20,58,28,55,23,54,37,48,11,54,17,51,26,44,13,52,17,55,15,55,12,55,32,49,22,57,8,48,19
123527,64,41,59,36,56,37,56,42,58,34,44,24,65,40,63,46,67,51,70,55,66,57,67,52,63,48,68,50,65,49,64,47,62,35,58,37,63,51,76,42,81,27
123572,77,48,80,58,78,27,74,29,74,42,76,37,80,52,80,56,80,53,84,30,81,45,81,54,80,37,79,66,81,69,78,44,79,45,83,44,76,47,75,48,79,58
123800,71,44,71,43,72,39,71,38,59,65,52,32,65,41,70,43,69,40,78,55,71,49,73,49,73,51,74,45,72,52,75,40,73,43,70,41,75,48,77,45,70,39
125028,69,38,64,39,66,36,67,36,69,35,46,24,69,38,69,39,69,44,68,44,75,45,75,46,71,46,70,46,74,42,76,44,71,35,75,37,76,37,76,42,74,37
125091,62,45,63,38,59,35,63,40,69,45,45,31,66,43,67,46,65,47,66,46,66,48,62,48,67,50,66,48,68,51,71,47,58,38,67,45,71,51,72,46,71,97
125170,60,34,49,29,49,26,59,32,39,24,27,17,52,27,57,29,51,32,62,38,53,33,57,31,57,29,57,27,65,38,65,36,66,32,67,34,57,38,66,32,63,36
125462,71,31,64,27,40,8,60,18,55,20,37,19,56,24,62,24,59,24,58,31,62,24,57,28,66,32,56,40,66,54,65,38,51,28,61,30,61,25,67,33,70,37
125499,71,44,66,40,65,47,70,38,65,30,75,43,69,31,71,37,74,46,73,42,76,46,77,46,77,44,73,39,75,51,79,43,79,44,77,49,80,38,83,44,78,44
126119,66,36,60,39,59,35,65,39,50,26,63,30,67,34,63,35,68,37,62,37,65,43,63,41,66,44,64,40,66,50,70,53,60,37,38,38,72,42,71,41,62,44
126182,52,17,55,43,57,23,54,48,49,28,58,30,62,67,54,20,59,43,56,31,58,25,53,17,61,100,62,0,54,0,59,18,59,27,59,18,57,33,55,25,51,8
126207,46,18,49,21,66,28,30,73,61,44,56,46,53,38,59,41,65,43,54,35,63,52,64,51,74,51,70,50,64,47,76,45,52,34,58,43,58,42,63,41,72,46
126562,69,51,72,59,71,47,72,58,71,59,70,48,73,58,76,56,71,56,75,46,72,51,68,50,71,46,67,44,72,50,70,43,73,45,75,56,70,50,71,48,73,54
126580,68,37,69,66,64,58,70,44,73,56,67,49,69,52,71,63,67,38,71,50,66,52,68,53,69,49,66,42,69,40,70,46,71,33,67,43,67,49,67,44,68,38
126614,84,61,83,39,84,61,83,55,84,63,83,39,85,63,84,49,83,38,85,53,84,53,86,55,86,62,87,63,88,64,87,59,85,54,87,66,88,61,89,74,90,60
126818,83,58,83,45,82,68,78,39,82,63,83,61,83,65,83,60,84,56,86,69,85,71,87,66,86,70,82,63,83,52,84,55,85,53,86,65,86,59,85,52,86,54
126827,60,67,59,54,55,42,69,45,96,86,56,35,84,67,75,55,47,35,41,35,55,25,54,67,47,34,44,28,39,28,44,25,48,28,44,26,46,27,44,40,51,42
126863,50,24,51,38,43,36,45,34,54,37,55,42,51,39,56,39,49,37,53,38,55,41,56,44,62,42,54,41,60,42,65,49,52,43,57,40,61,41,63,45,61,40
126915,90,48,93,96,91,100,96,100,93,100,90,94,93,97,90,98,92,89,87,91,99,94,96,95,84,95,89,94,87,93,89,81,82,88,91,75,97,79,95,89,100,94
127158,44,24,67,36,77,46,80,86,77,75,65,67,60,57,67,60,81,66,83,69,80,70,86,71,87,76,87,83,83,82,84,84,89,86,91,88,91,87,93,87,93,91
127185,58,14,58,42,58,24,56,28,58,44,60,58,63,50,65,55,61,50,65,38,52,18,63,20,65,50,57,40,62,31,62,43,68,36,54,38,59,42,63,17,66,42
127316,95,100,69,70,73,67,62,64,77,76,53,78,61,83,74,71,79,67,76,71,69,67,64,77,78,61,88,59,75,67,84,76,84,76,50,14,100,89,67,77,93,81
127389,52,55,57,38,65,35,37,38,55,37,57,35,54,19,54,32,47,46,58,29,52,35,59,37,49,37,54,39,53,50,47,21,54,24,58,25,65,36,59,38,56,24
127556,58,43,57,22,54,29,60,39,61,27,63,35,66,59,64,36,64,48,65,33,66,27,70,24,73,47,73,33,74,30,74,25,75,45,72,34,76,29,75,48,79,39
127565,60,46,61,48,62,43,68,56,67,57,67,57,67,56,66,58,65,49,66,48,63,46,70,51,65,45,63,47,65,51,67,47,61,48,63,44,63,43,70,55,63,35
127732,56,20,61,23,61,16,61,30,56,40,58,40,55,34,58,38,53,20,59,26,54,10,55,14,55,35,59,27,63,21,65,46,66,18,66,22,68,28,72,31,73,52
127741,72,72,72,31,68,43,66,41,70,41,68,41,69,16,70,17,67,41,66,40,68,40,72,52,71,39,71,8,72,40,72,33,70,53,69,35,75,29,74,36,76,33
127778,53,27,64,46,61,49,55,52,56,43,63,46,57,50,46,43,54,47,53,42,52,47,50,42,49,44,52,44,52,45,52,44,49,38,51,52,56,50,60,35,44,41
127945,71,0,64,0,76,25,63,0,69,25,61,25,61,25,59,17,69,100,66,0,53,53,72,40,58,46,52,33,58,67,64,39,58,22,60,24,62,20,58,23,54,28
128106,60,18,59,38,62,29,63,59,66,28,66,43,64,28,66,38,58,26,63,29,63,32,64,30,66,39,63,20,68,18,63,29,68,72,63,21,62,28,65,34,64,30
128258,57,29,57,39,54,34,60,52,65,37,69,44,62,38,59,46,55,41,58,40,64,28,62,52,55,43,63,49,69,47,59,50,64,51,63,45,63,50,67,54,64,59
128391,61,43,58,31,61,40,59,29,61,43,54,22,59,60,63,14,63,20,68,100,70,67,69,50,69,0,64,0,70,0,65,13,67,50,74,67,77,0,73,67,72,33
128771,78,52,80,67,76,39,79,30,79,44,79,71,81,43,77,57,76,54,77,67,80,53,78,38,78,50,76,64,74,42,72,29,78,56,72,30,77,50,79,50,77,40
129020,90,80,92,67,93,81,93,64,93,58,92,88,93,83,92,100,93,80,94,86,93,93,92,64,92,50,94,64,93,86,94,36,93,100,92,42,91,69,91,63,92,73
129181,71,61,72,62,71,79,76,71,82,77,82,57,88,64,78,49,75,68,83,71,77,77,90,3,71,80,72,81,70,70,73,74,71,83,67,79,74,70,73,66,75,25
129215,75,63,78,67,75,75,74,69,74,59,78,58,77,70,76,50,76,75,78,81,77,82,73,50,76,58,77,67,80,50,77,86,76,60,77,67,83,0,84,50,84,0
129367,46,46,57,54,55,47,52,51,54,48,54,55,55,41,52,49,48,46,52,44,54,42,45,39,50,44,45,46,53,47,49,44,57,40,56,31,59,39,65,46,69,51
129525,72,38,76,25,72,64,69,15,75,27,72,22,69,13,72,29,65,82,73,56,74,22,74,0,75,17,73,25,76,25,75,67,81,50,77,20,74,40,79,11,83,0
129941,72,25,77,50,74,38,78,13,76,41,70,47,72,43,75,47,76,50,76,75,80,56,79,80,80,43,79,40,76,60,77,33,79,33,76,0,74,63,77,33,76,50
130183,60,50,64,50,65,41,45,31,62,41,57,29,59,28,57,27,44,19,39,23,48,27,38,19,37,26,39,21,58,28,45,29,60,28,45,29,35,16,32,23,33,21
130493,72,56,75,61,78,68,72,47,77,45,80,38,78,29,76,40,73,58,75,50,75,44,75,18,77,14,78,23,72,58,73,33,77,38,72,23,73,41,76,40,78,75
130776,72,50,73,56,67,57,73,37,74,55,70,29,75,54,72,55,69,59,74,40,79,31,76,50,73,83,73,38,74,41,74,61,75,45,69,32,74,34,70,27,73,38
130934,64,24,66,25,63,30,64,40,58,29,66,33,67,44,70,16,60,25,65,39,69,53,72,38,73,40,71,10,72,27,70,14,74,14,75,24,75,13,72,8,70,23
131061,42,90,66,41,50,33,71,70,62,70,71,50,70,40,67,50,80,100,68,67,75,76,94,61,91,59,73,82,68,63,47,28,71,53,75,100,67,48,41,63,65,78
131113,74,38,69,40,73,58,68,31,72,44,69,24,56,28,58,30,64,36,64,34,61,24,60,27,58,23,66,28,58,25,60,30,50,30,59,23,56,23,54,34,61,31
131399,65,50,43,23,58,33,50,34,39,53,57,41,54,48,54,32,51,54,58,29,52,31,69,50,56,26,73,38,60,50,68,39,71,40,53,31,54,19,67,37,68,39
131520,90,94,90,50,85,80,83,75,85,71,83,57,83,58,83,21,81,22,82,22,85,28,89,58,86,18,94,100,85,0,86,67,90,20,91,100,88,40,90,50,91,29
132602,72,60,72,32,66,58,76,100,63,71,71,100,68,60,69,0,64,100,63,0,66,33,61,31,63,0,67,33,65,60,54,50,73,0,58,33,51,25,56,27,62,0
132675,91,91,78,78,92,92,19,94,87,56,100,100,57,100,23,21,19,33,18,11,17,10,4,2,18,35,17,36,30,33,18,38,9,10,43,8,31,0,68,0,64,43
132842,48,40,30,36,63,58,94,55,26,3,83,0,85,22,68,71,63,100,100,86,56,0,50,33,60,33,71,0,87,50,60,0,100,0,81,60,67,67,67,71,83,63
132903,82,75,83,79,82,81,84,78,86,74,87,77,87,77,87,70,88,72,87,78,88,83,89,81,89,78,90,80,90,82,91,84,92,82,92,83,93,84,92,89,92,88
133155,50,21,28,21,66,23,40,60,72,87,69,85,68,75,80,92,78,90,83,80,74,83,76,85,72,86,75,84,80,92,79,95,80,90,80,95,73,94,83,97,91,99
133553,76,20,75,0,75,100,79,73,74,48,71,25,72,20,72,0,77,50,78,40,79,67,77,44,80,25,80,44,82,0,78,78,79,29,80,36,82,50,85,77,88,57
133650,89,78,82,70,81,63,82,82,83,60,78,50,81,54,79,63,80,69,82,29,81,50,85,67,83,11,83,57,81,45,80,69,85,73,89,72,90,61,86,67,89,58
133669,71,61,72,50,73,63,74,73,75,61,79,69,80,72,79,73,78,67,77,68,75,69,78,61,77,62,79,64,82,78,81,60,82,59,80,74,81,71,84,78,84,81
133951,83,71,75,65,78,63,84,77,81,69,81,71,83,69,82,63,82,71,84,66,84,62,88,78,88,76,88,77,90,87,89,79,91,83,90,85,91,86,92,87,92,87
134097,87,81,89,65,88,63,89,60,89,71,91,73,92,64,92,80,91,75,92,69,92,79,93,80,93,79,94,79,93,78,93,83,95,80,94,87,94,82,96,91,96,92
134130,94,78,94,87,94,85,95,86,95,82,96,84,96,85,95,83,96,75,96,82,96,68,96,72,97,78,96,81,97,81,97,82,97,89,97,91,97,96,97,89,98,72
134228,72,60,63,63,57,53,63,60,62,100,19,33,19,33,17,100,23,100,19,50,25,50,15,50,17,50,16,50,29,100,38,100,27,40,17,33,18,33,32,33,32,33
134291,69,42,43,33,44,32,95,66,75,45,44,59,39,52,66,49,52,30,91,98,85,88,87,95,67,71,69,63,77,48,85,58,69,55,62,82,65,80,72,52,71,43
134307,33,85,38,78,73,53,38,39,100,100,58,52,58,52,61,51,56,47,55,45,53,44,62,57,58,57,73,72,87,62,90,61,73,55,100,80,97,93,91,92,83,98
134714,87,88,79,73,84,81,80,81,83,80,96,61,79,71,81,83,84,71,90,84,79,84,84,80,74,78,76,61,73,70,69,64,71,84,58,78,43,85,65,55,75,61
134945,66,52,66,50,68,42,65,0,60,20,63,25,60,33,60,50,61,78,72,75,73,29,68,20,71,60,71,71,77,0,74,100,69,40,69,38,63,50,75,60,75,80
135081,62,77,85,81,85,69,95,32,60,14,79,60,60,79,84,35,84,70,74,38,75,41,89,56,92,64,90,69,79,59,75,68,60,43,72,33,69,24,76,34,71,25
135142,84,77,88,84,79,78,79,84,86,88,92,94,83,94,87,96,100,91,100,96,86,95,85,98,100,98,100,96,100,93,100,98,100,97,100,96,100,90,97,95,100,90
135179,81,80,74,75,82,84,71,85,78,65,71,71,57,65,91,65,84,79,76,70,76,75,77,80,81,78,78,70,77,84,82,71,74,72,71,84,79,69,28,46,79,76
135276,54,44,39,48,32,36,23,12,52,22,53,28,60,29,52,38,55,31,49,18,61,29,57,38,68,52,57,38,56,45,43,51,47,51,46,51,44,33,14,53,31,64
135407,78,80,50,64,77,28,61,27,38,29,42,30,56,53,77,60,81,72,94,71,45,0,85,49,86,52,80,57,87,9,59,64,53,50,74,30,77,50,73,76,78,18
135647,34,55,53,26,52,35,89,26,49,75,54,55,57,47,71,47,71,89,80,90,86,85,59,86,60,15,77,81,38,82,47,97,62,83,77,89,32,94,100,100,100,100
135735,2,0,43,41,47,36,44,38,44,26,64,30,86,76,84,62,78,74,77,64,60,41,66,48,75,58,81,59,75,47,76,73,78,74,75,75,74,74,78,77,69,66
136172,78,21,75,49,78,66,77,69,78,72,83,82,83,75,81,76,83,52,82,70,83,72,80,66,80,63,81,55,82,59,83,48,84,56,79,61,80,54,81,60,85,65
136215,67,46,66,41,61,55,60,43,65,63,69,38,69,33,70,36,72,22,71,25,74,21,80,20,75,32,79,25,79,50,81,71,80,50,78,27,78,19,76,22,76,15
136659,56,21,32,32,39,25,29,15,34,11,21,10,94,6,63,16,57,16,73,37,77,46,80,44,78,32,64,24,58,25,73,32,67,1,32,75,97,75,74,43,77,56
136765,73,82,75,65,75,65,23,19,82,82,85,72,85,86,83,85,91,78,88,83,84,81,83,80,95,87,54,86,40,71,46,75,35,69,15,23,7,23,2,3,0,2
136826,42,18,65,73,73,65,72,74,34,32,38,35,40,35,44,36,46,37,49,39,47,41,52,44,54,49,52,53,48,51,45,52,43,57,66,51,33,34,33,34,33,26
137120,100,67,50,20,70,50,72,47,76,43,71,58,64,62,60,56,53,51,59,55,60,44,75,59,67,49,62,47,36,38,51,35,47,21,37,21,29,4,22,6,26,6
137351,81,74,82,76,81,72,81,82,88,71,86,63,88,73,88,68,90,75,89,49,89,68,88,67,90,86,90,77,91,72,91,75,92,69,90,66,90,66,91,69,91,70
137564,71,100,65,50,70,0,64,13,63,56,64,23,63,8,66,18,64,23,69,47,66,35,67,27,71,52,67,37,72,34,65,30,66,48,70,36,67,31,72,46,70,50
137713,47,41,19,4,93,46,16,8,63,60,87,90,78,100,77,100,74,90,74,90,65,86,65,90,61,63,69,70,64,57,59,46,58,39,46,25,49,30,51,43,52,53
137856,86,88,88,89,80,70,74,63,100,86,63,52,76,78,72,79,58,73,76,20,70,60,70,100,85,85,91,89,82,82,80,80,81,80,91,80,78,100,87,91,84,96
138284,80,60,60,75,69,81,71,78,75,83,46,29,24,23,21,38,77,46,79,56,88,71,89,85,79,82,87,80,85,86,91,85,50,3,81,95,66,34,60,5,51,0
138354,72,62,74,64,75,59,73,66,71,72,79,81,73,72,73,58,71,63,70,68,74,41,72,51,74,40,77,76,80,50,81,71,84,66,84,64,85,58,88,68,89,70
138372,2,0,52,52,34,65,49,38,42,22,46,47,49,21,53,56,67,55,75,63,66,48,66,47,61,39,53,43,58,58,60,69,79,67,75,77,69,65,68,78,70,72
138488,3,0,38,38,52,43,67,29,66,42,67,43,72,51,78,72,64,44,52,51,21,94,5,45,66,44,2,24,15,10,11,13,10,57,14,24,13,39,26,4,17,9
138655,60,100,56,56,44,44,59,67,66,50,58,67,65,75,63,75,64,100,63,100,64,100,73,100,51,67,63,67,50,50,54,33,68,25,58,22,59,33,66,33,60,33
138682,59,36,51,48,47,40,54,39,55,42,59,49,59,48,59,41,48,32,55,39,55,40,55,43,52,43,52,45,57,53,55,46,64,39,48,37,52,39,54,39,51,29
138716,78,67,77,57,80,64,75,56,77,76,77,67,72,67,65,46,67,49,70,43,69,58,78,33,67,33,71,29,62,26,61,36,74,22,65,24,68,23,78,14,79,33
138840,50,39,50,45,48,40,43,38,48,31,56,44,52,45,50,35,54,37,54,36,56,38,55,42,55,44,58,42,55,29,58,38,50,36,60,45,55,41,60,39,65,43
138947,68,60,67,60,71,100,67,43,75,33,65,11,66,0,66,30,62,15,65,23,61,0,67,27,67,50,70,25,70,25,74,0,63,0,70,36,71,47,69,46,71,25
138956,59,49,59,44,51,55,59,45,57,50,52,48,50,41,49,40,56,45,56,42,55,46,58,43,57,45,58,46,51,46,53,44,54,46,49,36,54,35,58,38,57,38
139153,68,30,80,45,45,28,68,41,83,81,39,51,61,29,83,72,66,84,96,94,21,50,67,54,66,48,0,86,67,29,100,50,90,50,63,100,50,40,60,33,100,100
139205,52,15,52,15,56,20,54,7,46,6,51,25,39,50,40,100,42,0,60,100,50,0,42,0,59,100,49,80,42,25,42,0,46,33,46,50,41,88,38,0,48,44
139278,47,38,55,39,51,44,52,36,55,42,44,39,51,42,52,42,47,43,55,42,47,40,55,49,59,53,60,48,60,50,51,46,56,46,51,48,50,45,61,49,58,49
139311,60,47,56,44,60,41,61,49,58,43,66,57,60,50,67,64,68,65,73,67,67,66,69,60,71,59,68,63,71,56,71,48,69,57,65,45,60,50,73,68,71,62
139357,54,43,43,42,46,41,47,47,49,44,52,47,42,46,45,35,49,44,46,38,45,37,52,34,53,45,56,39,53,44,53,46,51,41,45,37,42,40,49,36,52,39
139366,71,53,70,59,67,49,71,64,69,50,66,67,70,53,70,48,65,37,66,53,72,47,71,70,73,56,76,52,72,19,72,33,75,49,61,33,65,33,73,30,70,27
139384,47,39,45,39,42,38,48,39,44,39,44,43,57,40,49,40,47,41,51,44,53,41,55,50,63,49,61,49,61,52,67,55,65,52,56,44,65,46,60,48,62,46
139463,64,41,57,44,63,45,66,46,61,48,68,58,71,61,65,41,62,51,71,55,71,60,74,56,81,32,68,56,70,43,63,43,67,47,66,43,67,50,60,44,71,50
139719,78,40,68,100,74,100,76,48,75,25,71,38,64,31,59,41,58,22,59,22,57,25,78,33,75,43,76,38,75,25,73,15,73,20,67,32,67,42,73,35,79,25
139764,66,22,70,42,65,24,64,26,76,42,69,50,66,43,65,29,63,60,65,33,70,50,74,100,70,0,65,67,62,100,68,50,66,38,54,60,60,10,64,35,58,29
139931,79,76,78,81,76,55,79,67,81,38,81,50,80,68,80,56,77,42,80,54,81,44,82,55,81,59,79,40,78,44,78,54,79,42,72,49,72,52,77,47,78,49
139940,83,58,80,56,79,43,82,65,82,70,83,64,84,71,83,57,83,58,82,54,81,57,80,47,83,48,83,53,84,50,82,65,81,65,75,43,78,48,78,53,80,54
139959,93,79,93,69,93,48,93,78,93,82,94,83,94,78,94,83,94,83,94,100,94,89,95,62,95,85,95,84,95,76,96,96,94,75,95,88,94,91,95,87,94,96
139986,52,40,46,41,52,34,66,49,54,39,56,49,47,39,53,39,53,48,48,46,48,46,53,47,58,48,59,45,62,47,63,51,67,46,58,44,63,43,68,47,63,48
140003,67,79,73,78,72,75,75,54,62,64,76,65,66,63,64,64,75,71,63,66,68,63,66,60,60,50,49,53,75,52,50,43,49,45,51,45,64,100,50,50,60,63
140012,52,40,50,41,47,43,51,37,56,40,52,46,55,45,51,44,48,43,55,53,57,47,58,52,56,45,61,53,62,54,62,50,57,47,53,48,57,49,62,50,58,49
140243,56,39,52,42,58,46,54,49,51,44,59,52,60,49,50,42,50,44,62,49,59,44,56,48,59,50,57,48,61,52,60,48,57,53,60,47,59,42,55,51,58,56
140331,55,44,50,43,47,38,53,40,50,40,53,42,51,39,49,36,46,37,50,38,51,43,54,41,52,46,53,43,52,44,63,51,59,48,57,45,58,45,61,48,68,54
140447,83,47,80,60,79,66,80,50,78,69,83,63,81,53,83,59,82,54,82,67,80,50,87,71,88,59,86,61,89,79,86,46,87,50,86,57,86,50,83,57,82,56
140678,61,42,60,56,59,51,67,46,58,47,60,53,55,42,53,48,53,40,50,46,62,48,59,45,61,50,60,41,62,48,66,53,63,55,65,51,52,39,64,56,58,60
140942,48,38,45,34,46,37,46,35,49,34,52,42,48,41,42,33,48,37,54,43,58,44,54,45,60,47,54,50,60,44,58,52,60,45,48,49,55,43,57,47,56,49
140951,81,100,82,80,80,80,80,79,70,57,82,67,82,66,82,58,80,60,81,83,82,73,85,81,85,70,83,69,84,78,84,79,75,73,81,65,81,58,87,71,86,73
140960,71,50,70,48,72,57,74,48,73,32,72,38,72,34,71,35,72,40,70,43,67,29,61,17,60,27,58,25,60,27,61,24,69,40,65,46,68,17,70,25,75,25
141006,53,57,51,38,54,38,52,41,50,41,51,41,52,30,47,35,49,37,60,43,64,45,64,38,64,45,70,43,69,48,67,45,68,49,63,36,66,51,65,55,77,50
141185,72,67,71,60,71,38,66,73,60,63,70,39,67,71,67,50,68,31,75,40,71,40,66,50,72,64,66,38,61,25,64,0,58,33,57,63,60,22,57,27,63,25
141255,56,38,59,34,53,42,52,33,49,35,56,44,47,31,48,36,44,35,51,37,44,39,48,40,59,43,61,48,62,43,54,59,58,50,52,39,66,48,64,56,63,49
141264,76,42,76,38,74,35,72,50,71,50,72,43,68,40,67,42,67,38,69,44,69,45,70,33,71,45,69,43,65,32,70,46,73,57,56,32,59,37,67,46,72,53
141334,71,54,71,52,71,46,73,45,75,49,74,71,73,59,74,57,71,31,71,48,74,64,72,58,72,57,72,39,69,54,69,45,73,59,69,52,73,46,76,62,78,62
141486,65,19,70,45,65,39,64,28,65,30,70,23,67,38,71,49,69,52,73,23,76,47,74,47,74,31,77,55,79,36,86,56,81,20,70,50,71,44,74,27,70,42
141565,64,37,69,67,67,33,66,36,68,61,69,50,71,56,69,60,70,46,70,36,66,14,63,40,71,57,68,40,66,29,73,64,71,55,71,40,68,38,70,50,73,47
