UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP 
197027,"R",274,"R",285,"R",96,"R",286,"R",0,"R",286,"R",229,"R",80,"R",11,"Z",0,"R",11,"R",11,"R",100
197036,"R",1272,"R",1272,"R",100,"R",1265,"R",0,"R",1265,"R",1160,"R",92,"R",0,"R",0,"R",0,"R",0,"A",
197045,"R",493,"R",744,"R",66,"R",495,"R",0,"R",495,"R",327,"R",66,"Z",0,"Z",0,"R",0,"Z",0,"A",
197081,"R",64,"R",159,"R",40,"R",60,"R",0,"R",60,"R",42,"R",70,"R",2,"R",0,"R",2,"R",2,"R",100
197133,"R",677,"R",717,"R",94,"R",668,"R",0,"R",668,"R",638,"R",96,"Z",0,"Z",0,"R",0,"Z",0,"A",
197142,"R",107,"R",170,"R",63,"R",145,"R",0,"R",145,"R",72,"R",50,"R",6,"R",0,"R",6,"R",1,"R",17
197151,"R",664,"R",1002,"R",66,"R",661,"R",0,"R",661,"R",558,"R",84,"Z",0,"Z",0,"R",0,"Z",0,"A",
197197,"R",524,"R",562,"R",93,"R",529,"R",0,"R",529,"R",428,"R",81,"R",0,"R",0,"R",0,"R",0,"A",
197221,"R",23,"R",23,"R",100,"R",24,"R",0,"R",24,"R",23,"R",96,"R",0,"R",0,"R",0,"R",0,"A",
197230,"R",174,"R",220,"R",79,"R",167,"R",0,"R",167,"R",126,"R",75,"R",0,"R",0,"R",0,"R",0,"A",
197285,"R",210,"R",229,"R",92,"R",214,"R",0,"R",214,"R",115,"R",54,"R",25,"R",0,"R",25,"R",8,"R",32
197294,"R",2070,"R",4209,"R",49,"R",1794,"Z",0,"R",1794,"R",1096,"R",61,"R",467,"Z",0,"R",467,"R",318,"R",68
197337,"A",,"A",,"A",,"R",30,"R",0,"R",30,"R",26,"R",87,"R",23,"R",0,"R",23,"R",21,"R",91
197522,"R",223,"R",223,"R",100,"R",218,"R",0,"R",218,"R",166,"R",76,"R",0,"R",0,"R",0,"R",0,"A",
197531,"R",446,"R",446,"R",100,"R",390,"R",0,"R",390,"R",141,"R",36,"R",0,"R",0,"R",0,"R",0,"A",
197601,"R",6,"R",22,"R",27,"R",15,"Z",0,"R",15,"R",11,"R",73,"Z",0,"Z",0,"R",0,"Z",0,"A",
197610,"R",33,"R",38,"R",87,"R",43,"Z",0,"R",43,"R",20,"R",47,"Z",0,"Z",0,"R",0,"Z",0,"A",
197647,"R",12,"R",25,"R",48,"R",23,"Z",0,"R",23,"R",16,"R",70,"Z",0,"Z",0,"R",0,"Z",0,"A",
197674,"R",64,"R",64,"R",100,"R",48,"R",0,"R",48,"R",31,"R",65,"R",0,"R",0,"R",0,"R",0,"A",
197692,"R",33,"R",38,"R",87,"R",24,"R",0,"R",24,"R",23,"R",96,"Z",0,"Z",0,"R",0,"Z",0,"A",
197708,"R",937,"R",997,"R",94,"R",854,"R",219,"R",635,"R",533,"R",84,"R",8,"R",0,"R",8,"R",5,"R",63
197735,"R",99,"R",99,"R",100,"R",62,"R",0,"R",62,"R",55,"R",89,"R",0,"R",0,"R",0,"R",0,"A",
197744,"R",1,"R",75,"R",1,"R",12,"Z",0,"R",12,"R",9,"R",75,"Z",0,"Z",0,"R",0,"Z",0,"A",
197814,"R",194,"R",799,"R",24,"R",196,"R",0,"R",196,"R",116,"R",59,"R",85,"R",0,"R",85,"R",44,"R",52
197832,"R",198,"R",389,"R",51,"R",159,"R",0,"R",159,"R",87,"R",55,"R",66,"R",0,"R",66,"R",27,"R",41
197850,"R",138,"R",528,"R",26,"R",201,"R",0,"R",201,"R",129,"R",64,"R",186,"R",0,"R",186,"R",74,"R",40
197869,"R",2732,"R",3805,"R",72,"R",2711,"R",0,"R",2711,"R",2320,"R",86,"R",5,"R",0,"R",5,"R",2,"R",40
197887,"R",351,"R",3012,"R",12,"R",351,"R",0,"R",351,"R",193,"R",55,"R",147,"R",0,"R",147,"R",66,"R",45
197902,"A",,"A",,"A",,"R",29,"R",0,"R",29,"R",17,"R",59,"R",2,"R",0,"R",2,"R",2,"R",100
197911,"R",217,"R",218,"R",100,"R",219,"R",0,"R",219,"R",68,"R",31,"R",1,"Z",0,"R",1,"R",1,"R",100
197957,"A",,"A",,"A",,"R",8,"R",0,"R",8,"R",5,"R",63,"R",1,"R",0,"R",1,"R",1,"R",100
197966,"R",231,"R",787,"R",29,"R",128,"R",0,"R",128,"R",95,"R",74,"R",292,"R",0,"R",292,"R",96,"R",33
197984,"R",210,"R",470,"R",45,"R",279,"R",0,"R",279,"R",177,"R",63,"R",2,"R",0,"R",2,"R",0,"R",0
197993,"R",223,"R",239,"R",93,"R",189,"R",0,"R",189,"R",114,"R",60,"R",2,"R",0,"R",2,"R",0,"R",0
198011,"R",141,"R",391,"R",36,"R",74,"Z",0,"R",74,"R",36,"R",49,"R",15,"Z",0,"R",15,"R",2,"R",13
198039,"R",164,"R",617,"R",27,"R",159,"R",0,"R",159,"R",91,"R",57,"R",197,"R",0,"R",197,"R",72,"R",37
198066,"R",169,"R",237,"R",71,"R",231,"R",0,"R",231,"R",130,"R",56,"R",13,"R",0,"R",13,"R",6,"R",46
198075,"A",,"A",,"A",,"R",37,"R",0,"R",37,"R",26,"R",70,"R",0,"R",0,"R",0,"R",0,"A",
198084,"R",172,"R",1132,"R",15,"R",99,"R",0,"R",99,"R",34,"R",34,"R",255,"R",0,"R",255,"R",53,"R",21
198109,"R",36,"R",140,"R",26,"R",33,"R",0,"R",33,"R",24,"R",73,"R",1,"R",0,"R",1,"R",1,"R",100
198118,"R",437,"R",1508,"R",29,"R",326,"Z",0,"R",326,"R",229,"R",70,"R",266,"Z",0,"R",266,"R",109,"R",41
198136,"R",888,"R",1378,"R",64,"R",812,"R",0,"R",812,"R",570,"R",70,"R",8,"R",0,"R",8,"R",3,"R",38
198154,"R",855,"R",3311,"R",26,"R",779,"R",4,"R",775,"R",442,"R",57,"R",309,"R",1,"R",308,"R",133,"R",43
198206,"R",79,"R",447,"R",18,"R",145,"R",0,"R",145,"R",68,"R",47,"R",78,"R",0,"R",78,"R",37,"R",47
198215,"R",266,"R",375,"R",71,"R",244,"R",0,"R",244,"R",173,"R",71,"R",0,"R",0,"R",0,"R",0,"A",
198233,"R",504,"R",1913,"R",26,"R",608,"Z",0,"R",608,"R",332,"R",55,"R",297,"Z",0,"R",297,"R",101,"R",34
198242,"R",5,"R",16,"R",31,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",
198251,"R",379,"R",1383,"R",27,"R",378,"Z",0,"R",378,"R",193,"R",51,"R",217,"Z",0,"R",217,"R",122,"R",56
198260,"R",1407,"R",4887,"R",29,"R",693,"R",0,"R",693,"R",357,"R",52,"R",595,"R",0,"R",595,"R",184,"R",31
198303,"R",332,"R",422,"R",79,"R",347,"R",3,"R",344,"R",147,"R",43,"R",0,"R",0,"R",0,"R",0,"A",
198321,"R",109,"R",610,"R",18,"R",176,"R",0,"R",176,"P",97,"P",55,"R",85,"R",0,"R",85,"R",39,"R",46
198330,"R",412,"R",1087,"R",38,"R",487,"R",1,"R",486,"R",295,"R",61,"R",428,"R",0,"R",428,"R",135,"R",32
198367,"R",217,"R",1365,"R",16,"R",290,"R",0,"R",290,"R",168,"R",58,"R",431,"R",0,"R",431,"R",105,"R",24
198376,"R",314,"R",1138,"R",28,"R",265,"R",0,"R",265,"R",185,"R",70,"R",198,"R",0,"R",198,"R",105,"R",53
198385,"R",465,"R",465,"R",100,"R",461,"R",0,"R",461,"R",443,"R",96,"R",0,"R",0,"R",0,"R",0,"A",
198419,"R",1700,"R",1700,"R",100,"R",1684,"Z",0,"R",1684,"R",1629,"R",97,"Z",0,"Z",0,"R",0,"Z",0,"A",
198455,"R",316,"R",945,"R",33,"R",271,"R",0,"R",271,"R",126,"R",46,"R",276,"R",0,"R",276,"R",95,"R",34
198464,"R",4196,"R",5937,"R",71,"R",3792,"R",0,"R",3792,"R",2927,"R",77,"R",63,"R",0,"R",63,"R",37,"R",59
198491,"R",94,"R",1349,"R",7,"R",124,"R",0,"R",124,"R",58,"R",47,"R",180,"R",0,"R",180,"R",70,"R",39
198507,"R",644,"R",879,"R",73,"R",534,"R",0,"R",534,"R",424,"R",79,"R",1,"R",0,"R",1,"R",0,"R",0
198516,"R",1287,"R",1372,"R",94,"R",1283,"R",0,"R",1283,"R",1155,"R",90,"R",1,"R",0,"R",1,"R",0,"R",0
198534,"R",785,"R",3723,"R",21,"R",674,"R",3,"R",671,"R",292,"R",44,"R",775,"R",4,"R",771,"R",364,"R",47
198543,"R",931,"R",1988,"R",47,"R",823,"R",0,"R",823,"R",603,"R",73,"R",16,"R",0,"R",16,"R",8,"R",50
198552,"R",798,"R",2338,"R",34,"R",623,"Z",0,"R",623,"R",338,"R",54,"R",466,"Z",0,"R",466,"R",134,"R",29
198561,"R",348,"R",422,"R",82,"R",417,"R",0,"R",417,"R",301,"R",72,"R",0,"R",0,"R",0,"R",0,"A",
198570,"R",495,"R",1116,"R",44,"R",428,"Z",0,"R",428,"R",385,"R",90,"R",386,"Z",0,"R",386,"R",173,"R",45
198589,"A",,"A",,"A",,"R",13,"R",0,"R",13,"R",9,"R",69,"R",2,"R",0,"R",2,"R",1,"R",50
198598,"R",217,"R",343,"R",63,"R",208,"R",0,"R",208,"R",111,"R",53,"R",0,"R",0,"R",0,"R",0,"A",
198613,"R",433,"R",870,"R",50,"R",430,"R",0,"R",430,"R",309,"R",72,"R",0,"R",0,"R",0,"R",0,"A",
198622,"R",1688,"R",3566,"R",47,"R",1561,"R",0,"R",1561,"R",888,"R",57,"R",606,"R",0,"R",606,"R",240,"R",40
198631,"A",,"A",,"A",,"R",7,"R",0,"R",7,"R",5,"R",71,"R",0,"R",0,"R",0,"R",0,"A",
198640,"R",123,"R",349,"R",35,"R",190,"Z",0,"R",190,"R",68,"R",36,"R",27,"Z",0,"R",27,"R",10,"R",37
198668,"R",174,"R",825,"R",21,"R",158,"R",0,"R",158,"R",98,"R",62,"R",114,"R",0,"R",114,"R",42,"R",37
198677,"R",9,"R",22,"R",41,"R",18,"Z",0,"R",18,"R",9,"R",50,"R",7,"Z",0,"R",7,"R",5,"R",71
198695,"R",763,"R",890,"R",86,"R",562,"Z",0,"R",562,"R",444,"R",79,"R",13,"Z",0,"R",13,"R",11,"R",85
198710,"R",183,"R",526,"R",35,"R",156,"R",0,"R",156,"R",111,"R",71,"R",71,"R",0,"R",71,"R",38,"R",54
198729,"R",163,"R",581,"R",28,"R",124,"Z",0,"R",124,"R",74,"R",60,"R",88,"Z",0,"R",88,"R",24,"R",27
198747,"R",4,"R",19,"R",21,"R",12,"R",0,"R",12,"R",4,"R",33,"R",3,"R",0,"R",3,"R",2,"R",67
198756,"R",501,"R",502,"R",100,"R",507,"Z",0,"R",507,"R",323,"R",64,"Z",0,"Z",0,"R",0,"Z",0,"A",
198774,"R",716,"R",3100,"R",23,"R",661,"R",0,"R",661,"R",307,"R",46,"R",818,"R",0,"R",818,"R",278,"R",34
198808,"R",202,"R",324,"R",62,"R",243,"R",0,"R",243,"R",149,"R",61,"R",1,"R",0,"R",1,"R",0,"R",0
198817,"R",218,"R",659,"R",33,"R",185,"R",0,"R",185,"R",128,"R",69,"R",191,"Z",0,"R",191,"R",67,"R",35
198835,"R",367,"R",367,"R",100,"R",359,"R",0,"R",359,"R",257,"R",72,"R",0,"R",0,"R",0,"R",0,"A",
198844,"A",,"A",,"A",,"R",25,"R",0,"R",25,"R",4,"R",16,"R",9,"R",0,"R",9,"R",3,"R",33
198862,"R",329,"R",331,"R",99,"R",255,"Z",0,"R",255,"R",118,"R",46,"R",2,"Z",0,"R",2,"R",2,"R",100
198871,"R",387,"R",488,"R",79,"R",364,"R",0,"R",364,"R",266,"R",73,"R",6,"R",0,"R",6,"R",3,"R",50
198899,"R",304,"R",409,"R",74,"R",263,"R",1,"R",262,"R",159,"R",61,"R",1,"Z",0,"R",1,"R",0,"R",0
198905,"R",63,"R",585,"R",11,"R",67,"R",0,"R",67,"R",57,"R",85,"R",182,"R",0,"R",182,"R",154,"R",85
198914,"R",174,"R",887,"R",20,"R",29,"Z",0,"R",29,"R",17,"R",59,"R",25,"Z",0,"R",25,"R",10,"R",40
198923,"R",138,"R",437,"R",32,"R",117,"R",0,"R",117,"R",55,"R",47,"R",150,"R",0,"R",150,"R",72,"R",48
198941,"R",1,"R",137,"R",1,"R",1,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"A",
198950,"R",463,"R",641,"R",72,"R",453,"R",0,"R",453,"R",334,"R",74,"R",2,"R",0,"R",2,"R",1,"R",50
198969,"R",426,"R",437,"R",97,"R",449,"R",0,"R",449,"R",255,"R",57,"R",36,"R",0,"R",36,"R",4,"R",11
198978,"R",144,"R",715,"R",20,"R",163,"R",0,"R",163,"R",80,"R",49,"R",98,"R",0,"R",98,"R",80,"R",82
198987,"R",302,"R",940,"R",32,"R",325,"R",0,"R",325,"R",184,"R",57,"R",155,"R",0,"R",155,"R",71,"R",46
198996,"A",,"A",,"A",,"Z",0,"R",0,"R",0,"Z",0,"A",,"R",0,"R",0,"R",0,"R",0,"A",
199005,"A",,"A",,"A",,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"A",
199014,"A",,"A",,"A",,"R",16,"R",0,"R",16,"R",3,"R",19,"R",0,"R",0,"R",0,"R",0,"A",
199023,"R",91,"R",435,"R",21,"R",75,"R",0,"R",75,"R",53,"R",71,"R",36,"R",0,"R",36,"R",27,"R",75
199032,"R",179,"R",239,"R",75,"R",236,"R",0,"R",236,"R",138,"R",58,"R",0,"R",0,"R",0,"R",0,"A",
199069,"R",309,"R",1066,"R",29,"R",253,"R",0,"R",253,"R",162,"R",64,"R",21,"R",0,"R",21,"R",7,"R",33
199078,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",16,"R",84,"R",0,"R",0,"R",0,"R",0,"A",
199087,"R",408,"R",1242,"R",33,"R",301,"Z",0,"R",301,"R",110,"R",37,"R",306,"Z",0,"R",306,"R",134,"R",44
199102,"R",1569,"R",1913,"R",82,"R",2074,"R",0,"R",2074,"R",1488,"R",72,"R",20,"R",0,"R",20,"R",9,"R",45
199111,"R",572,"R",863,"R",66,"R",569,"R",0,"R",569,"R",434,"R",76,"R",3,"R",0,"R",3,"R",1,"R",33
199120,"R",3880,"R",4940,"R",79,"R",3800,"R",0,"R",3800,"R",3665,"R",96,"R",7,"R",0,"R",7,"R",7,"R",100
199139,"R",2933,"R",5055,"R",58,"R",2767,"R",0,"R",2767,"R",2129,"R",77,"R",31,"R",0,"R",31,"R",17,"R",55
199148,"R",2433,"R",5297,"R",46,"R",2401,"R",0,"R",2401,"R",1818,"R",76,"R",25,"R",0,"R",25,"R",14,"R",56
199157,"R",1236,"R",1673,"R",74,"R",978,"R",0,"R",978,"R",756,"R",77,"R",43,"R",0,"R",43,"R",20,"R",47
199184,"R",186,"R",244,"R",76,"R",184,"R",0,"R",184,"R",138,"R",75,"R",0,"R",0,"R",0,"R",0,"A",
199193,"R",4901,"R",7205,"R",68,"R",4668,"R",0,"R",4668,"R",4039,"R",87,"R",25,"R",0,"R",25,"R",8,"R",32
199209,"R",244,"R",433,"R",56,"R",307,"R",0,"R",307,"R",133,"R",43,"R",478,"R",0,"R",478,"R",219,"R",46
199218,"R",1917,"R",3349,"R",57,"R",1984,"R",0,"R",1984,"R",1677,"R",85,"R",3,"R",0,"R",3,"R",1,"R",33
199263,"R",41,"R",101,"R",41,"R",57,"Z",0,"R",57,"R",22,"R",39,"R",44,"Z",0,"R",44,"R",11,"R",25
199272,"R",182,"R",228,"R",80,"R",153,"Z",0,"R",153,"R",100,"R",65,"R",0,"Z",0,"R",0,"R",0,"A",
199281,"R",1101,"R",1715,"R",64,"R",929,"R",0,"R",929,"R",664,"R",71,"R",26,"R",0,"R",26,"R",7,"R",27
199306,"R",189,"R",189,"R",100,"R",197,"R",0,"R",197,"R",135,"R",69,"R",0,"R",0,"R",0,"R",0,"A",
199315,"R",40,"R",70,"R",57,"R",58,"R",0,"R",58,"R",32,"R",55,"R",7,"R",0,"R",7,"R",2,"R",29
199324,"R",130,"R",406,"R",32,"R",220,"R",0,"R",220,"R",179,"R",81,"R",144,"R",0,"R",144,"R",70,"R",49
199333,"R",745,"R",1507,"R",49,"R",697,"R",0,"R",697,"R",401,"R",58,"R",152,"R",0,"R",152,"R",56,"R",37
199412,"R",292,"R",418,"R",70,"R",231,"R",0,"R",231,"R",156,"R",68,"R",3,"R",0,"R",3,"R",1,"R",33
199421,"R",66,"R",697,"R",9,"R",222,"R",0,"R",222,"R",94,"R",42,"R",945,"R",0,"R",945,"R",213,"R",23
199449,"R",209,"R",550,"R",38,"R",205,"R",0,"R",205,"R",111,"R",54,"R",100,"R",0,"R",100,"R",47,"R",47
199458,"R",29,"R",57,"R",51,"R",24,"R",0,"R",24,"R",10,"R",42,"R",0,"R",0,"R",0,"R",0,"A",
199467,"R",75,"R",349,"R",21,"R",146,"R",0,"R",146,"R",52,"R",36,"R",137,"R",0,"R",137,"R",10,"R",7
199476,"R",224,"R",715,"R",31,"R",420,"R",2,"R",418,"R",174,"R",42,"R",418,"R",1,"R",417,"R",116,"R",28
199485,"R",282,"R",529,"R",53,"R",263,"R",0,"R",263,"R",51,"R",19,"R",232,"R",0,"R",232,"R",56,"R",24
199494,"R",56,"R",1934,"R",3,"R",473,"Z",0,"R",473,"R",71,"R",15,"R",347,"Z",0,"R",347,"R",40,"R",12
199582,"R",413,"R",417,"R",99,"R",457,"R",0,"R",457,"R",257,"R",56,"R",7,"R",0,"R",7,"R",3,"R",43
199607,"R",119,"R",191,"R",62,"R",145,"R",0,"R",145,"R",110,"R",76,"R",9,"R",0,"R",9,"R",9,"R",100
199625,"R",176,"R",1102,"R",16,"R",134,"R",0,"R",134,"R",68,"R",51,"R",85,"R",0,"R",85,"R",7,"R",8
199634,"R",532,"R",1653,"R",32,"R",284,"Z",0,"R",284,"R",224,"R",79,"R",216,"R",0,"R",216,"R",125,"R",58
199643,"R",565,"R",793,"R",71,"R",674,"Z",0,"R",674,"R",372,"R",55,"R",49,"Z",0,"R",49,"R",9,"R",18
199689,"A",,"A",,"A",,"R",33,"R",0,"R",33,"R",1,"R",3,"R",3,"R",0,"R",3,"R",1,"R",33
199698,"R",215,"R",246,"R",87,"R",196,"R",1,"R",195,"R",108,"R",55,"Z",0,"Z",0,"R",0,"Z",0,"A",
199713,"A",,"A",,"A",,"R",35,"Z",0,"R",35,"R",22,"R",63,"R",18,"Z",0,"R",18,"R",9,"R",50
199722,"R",260,"R",651,"R",40,"R",238,"R",0,"R",238,"R",178,"R",75,"R",226,"R",0,"R",226,"R",181,"R",80
199731,"R",176,"R",890,"R",20,"R",167,"R",0,"R",167,"R",98,"R",59,"R",112,"R",0,"R",112,"R",38,"R",34
199740,"R",203,"R",1196,"R",17,"R",237,"R",0,"R",237,"R",159,"R",67,"R",394,"R",0,"R",394,"R",310,"R",79
199768,"R",413,"R",1302,"R",32,"R",365,"R",0,"R",365,"R",200,"R",55,"R",111,"R",0,"R",111,"R",40,"R",36
199786,"R",361,"R",1598,"R",23,"R",369,"R",0,"R",369,"R",179,"R",49,"R",169,"R",0,"R",169,"R",51,"R",30
199795,"R",31,"R",561,"R",6,"R",71,"R",0,"R",71,"R",38,"R",54,"R",307,"R",0,"R",307,"R",125,"R",41
199838,"R",287,"R",2268,"R",13,"R",301,"R",10,"R",291,"R",133,"R",46,"R",274,"R",109,"R",165,"R",88,"R",53
199847,"R",1123,"R",1124,"R",100,"R",1121,"Z",0,"R",1121,"R",1049,"R",94,"R",1,"R",0,"R",1,"R",1,"R",100
199856,"R",931,"R",4525,"R",21,"R",732,"R",36,"R",696,"R",495,"R",71,"R",1251,"R",63,"R",1188,"R",618,"R",52
199865,"R",235,"R",288,"R",82,"R",223,"R",0,"R",223,"R",162,"R",73,"Z",0,"Z",0,"R",0,"Z",0,"A",
199883,"R",30,"R",30,"R",100,"R",108,"R",0,"R",108,"R",105,"R",97,"R",0,"R",0,"R",0,"R",0,"A",
199892,"R",499,"R",1158,"R",43,"R",509,"R",0,"R",509,"R",311,"R",61,"R",199,"R",0,"R",199,"R",76,"R",38
199908,"R",190,"R",883,"R",22,"R",229,"R",0,"R",229,"R",163,"R",71,"R",164,"R",0,"R",164,"R",98,"R",60
199926,"R",394,"R",754,"R",52,"R",223,"R",0,"R",223,"R",127,"R",57,"R",472,"R",0,"R",472,"R",179,"R",38
199953,"R",137,"R",560,"R",24,"R",309,"R",0,"R",309,"R",167,"R",54,"R",277,"R",0,"R",277,"R",133,"R",48
199962,"R",426,"R",531,"R",80,"R",385,"R",0,"R",385,"R",263,"R",68,"R",0,"R",0,"R",0,"R",0,"A",
199971,"R",0,"R",0,"Z",0,"R",13,"R",1,"R",12,"R",12,"R",100,"R",10,"R",0,"R",10,"R",5,"R",50
199980,"A",,"A",,"A",,"R",13,"Z",0,"R",13,"R",12,"R",92,"Z",0,"Z",0,"R",0,"Z",0,"A",
199999,"R",962,"R",1608,"R",60,"R",976,"R",0,"R",976,"R",664,"R",68,"R",16,"R",0,"R",16,"R",6,"R",38
200004,"R",1250,"R",2103,"R",59,"R",1567,"R",0,"R",1567,"R",1041,"R",66,"R",1,"R",0,"R",1,"R",0,"R",0
200013,"R",53,"R",225,"R",24,"R",33,"Z",0,"R",33,"R",16,"R",48,"R",45,"Z",0,"R",45,"R",13,"R",29
200022,"R",763,"R",1062,"R",72,"R",776,"R",0,"R",776,"R",565,"R",73,"R",60,"R",0,"R",60,"R",30,"R",50
200059,"R",358,"R",1048,"R",34,"R",333,"R",0,"R",333,"R",215,"R",65,"R",25,"R",0,"R",25,"R",6,"R",24
200086,"R",39,"R",48,"R",81,"R",44,"R",0,"R",44,"R",23,"R",52,"R",14,"R",0,"R",14,"R",9,"R",64
200110,"A",,"A",,"A",,"R",19,"R",0,"R",19,"R",11,"R",58,"R",0,"R",0,"R",0,"R",0,"A",
200129,"A",,"A",,"A",,"R",24,"R",0,"R",24,"R",17,"R",71,"R",0,"R",0,"R",0,"R",0,"A",
200156,"R",265,"R",315,"R",84,"R",238,"R",1,"R",237,"R",176,"R",74,"R",8,"R",0,"R",8,"R",3,"R",38
200165,"A",,"A",,"A",,"R",36,"R",0,"R",36,"R",23,"R",64,"R",0,"R",0,"R",0,"R",0,"A",
200192,"R",139,"R",772,"R",18,"R",141,"R",7,"R",134,"R",91,"R",68,"R",64,"R",0,"R",64,"R",40,"R",63
200208,"R",27,"R",48,"R",56,"R",35,"R",1,"R",34,"R",11,"R",32,"R",24,"R",1,"R",23,"R",1,"R",4
200217,"R",353,"R",626,"R",56,"R",343,"R",1,"R",342,"R",252,"R",74,"R",0,"Z",0,"R",0,"Z",0,"A",
200226,"R",89,"R",200,"R",45,"R",136,"R",0,"R",136,"R",80,"R",59,"R",0,"R",0,"R",0,"R",0,"A",
200253,"R",419,"R",2227,"R",19,"R",463,"R",1,"R",462,"R",318,"R",69,"R",20,"R",0,"R",20,"R",6,"R",30
200262,"A",,"A",,"A",,"R",9,"Z",0,"R",9,"R",9,"R",100,"Z",0,"Z",0,"R",0,"Z",0,"A",
200280,"R",1835,"R",2529,"R",73,"R",1879,"R",4,"R",1875,"R",1398,"R",75,"R",21,"Z",0,"R",21,"R",5,"R",24
200305,"R",648,"R",2417,"R",27,"R",625,"R",0,"R",625,"R",437,"R",70,"R",39,"Z",0,"R",39,"R",25,"R",64
200314,"R",122,"R",180,"R",68,"R",120,"Z",0,"R",120,"R",75,"R",63,"R",10,"Z",0,"R",10,"R",6,"R",60
200332,"R",2128,"R",2903,"R",73,"R",2033,"R",15,"R",2018,"R",1660,"R",82,"R",40,"R",2,"R",38,"R",19,"R",50
200341,"R",125,"R",397,"R",31,"R",147,"R",0,"R",147,"R",93,"R",63,"R",5,"R",0,"R",5,"R",3,"R",60
200387,"A",,"A",,"A",,"R",8,"Z",0,"R",8,"R",8,"R",100,"Z",0,"Z",0,"R",0,"Z",0,"A",
200466,"R",49,"R",65,"R",75,"R",41,"R",0,"R",41,"R",29,"R",71,"R",7,"R",0,"R",7,"R",3,"R",43
200484,"R",60,"R",88,"R",68,"R",63,"R",1,"R",62,"R",36,"R",58,"R",1,"Z",0,"R",1,"R",0,"R",0
200527,"R",110,"R",137,"R",80,"R",97,"Z",0,"R",97,"R",68,"R",70,"R",39,"R",2,"R",37,"R",5,"R",14
200554,"R",151,"R",158,"R",96,"R",139,"Z",0,"R",139,"R",139,"R",100,"R",12,"Z",0,"R",12,"R",12,"R",100
200572,"R",184,"R",239,"R",77,"R",176,"R",0,"R",176,"R",107,"R",61,"R",0,"R",0,"R",0,"R",0,"A",
200590,"R",28,"R",43,"R",65,"R",113,"R",0,"R",113,"R",31,"R",27,"R",14,"R",0,"R",14,"R",1,"R",7
200624,"R",28,"R",28,"R",100,"R",41,"Z",0,"R",41,"R",34,"R",83,"R",0,"Z",0,"R",0,"Z",0,"A",
200633,"R",21,"R",57,"R",37,"R",61,"R",2,"R",59,"R",37,"R",63,"R",44,"R",0,"R",44,"R",28,"R",64
200721,"A",,"A",,"A",,"R",186,"R",12,"R",174,"R",107,"R",61,"R",95,"R",17,"R",78,"R",65,"R",83
200785,"R",87,"R",227,"R",38,"R",94,"R",0,"R",94,"R",50,"R",53,"R",0,"R",0,"R",0,"R",0,"A",
200800,"R",3917,"R",5009,"R",78,"R",3205,"R",0,"R",3205,"R",2169,"R",68,"R",137,"R",0,"R",137,"R",63,"R",46
200828,"A",,"A",,"A",,"R",57,"R",0,"R",57,"R",53,"R",93,"R",33,"R",0,"R",33,"R",27,"R",82
200846,"R",275,"R",417,"R",66,"R",257,"R",0,"R",257,"R",131,"R",51,"R",60,"R",0,"R",60,"R",27,"R",45
200873,"R",13,"R",19,"R",68,"R",11,"R",0,"R",11,"R",6,"R",55,"R",2,"R",0,"R",2,"R",1,"R",50
201007,"R",56,"R",64,"R",88,"R",98,"R",0,"R",98,"R",42,"R",43,"R",0,"R",0,"R",0,"R",0,"A",
201016,"R",26,"R",80,"R",33,"R",61,"Z",0,"R",61,"R",23,"R",38,"R",38,"Z",0,"R",38,"R",8,"R",21
201034,"A",,"A",,"A",,"R",179,"R",0,"R",179,"R",170,"R",95,"Z",0,"Z",0,"R",0,"Z",0,"A",
201061,"R",31,"R",32,"R",97,"R",35,"Z",0,"R",35,"R",23,"R",66,"R",1,"Z",0,"R",1,"R",1,"R",100
201098,"A",,"A",,"A",,"R",29,"Z",0,"R",29,"R",25,"R",86,"R",10,"Z",0,"R",10,"R",9,"R",90
201104,"R",636,"R",762,"R",83,"R",563,"R",4,"R",559,"R",403,"R",72,"R",1,"R",1,"R",0,"R",0,"A",
201131,"A",,"A",,"A",,"R",81,"Z",0,"R",81,"R",67,"R",83,"R",56,"Z",0,"R",56,"R",51,"R",91
201140,"R",31,"R",43,"R",72,"R",14,"Z",0,"R",14,"R",11,"R",79,"Z",0,"Z",0,"R",0,"Z",0,"A",
201159,"A",,"A",,"A",,"R",59,"R",0,"R",59,"R",22,"R",37,"R",269,"R",0,"R",269,"C",269,"C",100
201177,"R",11,"R",65,"R",17,"R",9,"R",0,"R",9,"R",5,"R",56,"R",0,"R",0,"R",0,"Z",0,"A",
